Geography,Industry,Age group,Year,Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate
Ontario,Unclassified industries,25 to 54 years (x 1000),2015,104.7,0.0,104.7,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2016,99.8,0.0,99.8,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2017,104.5,0.0,104.5,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2018,99.4,0.0,99.4,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2019,90.3,0.0,90.3,1.0
Ontario,Unclassified industries,25 to 54 years (x 1000),2020,94.7,0.0,94.7,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2010,38.7,0.0,38.7,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2011,35.5,0.0,35.5,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2012,35.8,0.0,35.8,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2013,32.4,0.0,32.4,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2014,33.2,0.0,33.2,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2015,32.5,0.0,32.5,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2016,36.2,0.0,36.2,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2017,34.0,0.0,34.0,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2018,29.8,0.0,29.8,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2019,28.0,0.0,28.0,1.0
Ontario,Unclassified industries,55 years and over (x 1000),2020,28.7,0.0,28.7,1.0
Manitoba,All industries,15 years and over,2010,642.4,607.4,35.0,0.05448318804483188
Manitoba,All industries,15 years and over,2011,647.5,612.0,35.5,0.054826254826254826
Manitoba,All industries,15 years and over,2012,653.8,618.9,34.8,0.05322728663199755
Manitoba,All industries,15 years and over,2013,658.0,622.4,35.6,0.0541033434650456
Manitoba,All industries,15 years and over,2014,658.7,623.1,35.6,0.054045847882192195
Manitoba,All industries,15 years and over,2015,670.5,632.7,37.8,0.056375838926174496
Manitoba,All industries,15 years and over,2016,672.3,630.9,41.4,0.06157965194109773
Manitoba,All industries,15 years and over,2017,678.4,641.8,36.6,0.05395047169811321
Manitoba,All industries,15 years and over,2018,690.5,649.0,41.5,0.06010137581462708
Manitoba,All industries,15 years and over,2019,692.4,655.4,37.0,0.053437319468515314
Manitoba,All industries,15 years and over,2020,685.8,630.9,54.9,0.08005249343832022
Manitoba,All industries,15 to 24 years,2010,110.8,98.5,12.2,0.11010830324909747
Manitoba,All industries,15 to 24 years,2011,111.6,99.0,12.6,0.11290322580645161
Manitoba,All industries,15 to 24 years,2012,112.8,100.3,12.5,0.11081560283687944
Manitoba,All industries,15 to 24 years,2013,113.1,101.3,11.8,0.10433244916003538
Manitoba,All industries,15 to 24 years,2014,111.7,100.0,11.7,0.10474485228290062
Manitoba,All industries,15 to 24 years,2015,110.1,97.9,12.2,0.11080835603996367
Manitoba,All industries,15 to 24 years,2016,110.7,96.6,14.1,0.12737127371273713
Manitoba,All industries,15 to 24 years,2017,111.8,99.2,12.6,0.11270125223613596
Manitoba,All industries,15 to 24 years,2018,113.9,101.1,12.8,0.11237928007023705
Manitoba,All industries,15 to 24 years,2019,113.1,100.6,12.6,0.11140583554376658
Manitoba,All industries,15 to 24 years,2020,107.2,89.8,17.4,0.16231343283582086
Manitoba,All industries,25 to 54 years,2010,417.3,398.7,18.6,0.04457225017972682
Manitoba,All industries,25 to 54 years,2011,418.2,399.3,18.8,0.044954567192730756
Manitoba,All industries,25 to 54 years,2012,420.4,402.7,17.7,0.04210275927687916
Manitoba,All industries,25 to 54 years,2013,418.9,400.0,18.9,0.045118166626879924
Manitoba,All industries,25 to 54 years,2014,422.3,403.5,18.8,0.04451811508406346
Manitoba,All industries,25 to 54 years,2015,425.9,405.6,20.3,0.04766377083822494
Manitoba,All industries,25 to 54 years,2016,426.4,404.7,21.6,0.05065666041275798
Manitoba,All industries,25 to 54 years,2017,431.6,412.8,18.8,0.04355885078776645
Manitoba,All industries,25 to 54 years,2018,434.9,412.7,22.2,0.05104621752126926
Manitoba,All industries,25 to 54 years,2019,436.9,417.6,19.3,0.044174868390936144
Manitoba,All industries,25 to 54 years,2020,436.0,406.9,29.1,0.06674311926605504
Manitoba,All industries,55 years and over,2010,114.3,110.2,4.2,0.03674540682414698
Manitoba,All industries,55 years and over,2011,117.7,113.6,4.1,0.03483432455395072
Manitoba,All industries,55 years and over,2012,120.6,115.9,4.7,0.03897180762852405
Manitoba,All industries,55 years and over,2013,126.0,121.1,4.9,0.03888888888888889
Manitoba,All industries,55 years and over,2014,124.8,119.6,5.2,0.04166666666666667
Manitoba,All industries,55 years and over,2015,134.5,129.2,5.3,0.03940520446096654
Manitoba,All industries,55 years and over,2016,135.2,129.5,5.7,0.042159763313609475
Manitoba,All industries,55 years and over,2017,135.0,129.8,5.2,0.03851851851851852
Manitoba,All industries,55 years and over,2018,141.8,135.2,6.5,0.045839210155148094
Manitoba,All industries,55 years and over,2019,142.4,137.2,5.2,0.03651685393258427
Manitoba,All industries,55 years and over,2020,142.6,134.3,8.4,0.05890603085553998
Manitoba,Goods-producing sector,15 years and over,2010,147.7,140.9,6.8,0.046039268788083954
Manitoba,Goods-producing sector,15 years and over,2011,148.1,141.9,6.2,0.04186360567184335
Manitoba,Goods-producing sector,15 years and over,2012,148.6,142.8,5.7,0.038358008075370126
Manitoba,Goods-producing sector,15 years and over,2013,152.8,146.6,6.2,0.04057591623036649
Manitoba,Goods-producing sector,15 years and over,2014,152.1,145.6,6.5,0.042735042735042736
Manitoba,Goods-producing sector,15 years and over,2015,153.4,146.6,6.8,0.04432855280312907
Manitoba,Goods-producing sector,15 years and over,2016,159.5,151.4,8.0,0.050156739811912224
Manitoba,Goods-producing sector,15 years and over,2017,157.9,152.3,5.6,0.035465484483850535
Manitoba,Goods-producing sector,15 years and over,2018,156.4,149.7,6.7,0.04283887468030691
Manitoba,Goods-producing sector,15 years and over,2019,160.5,154.0,6.5,0.040498442367601244
Manitoba,Goods-producing sector,15 years and over,2020,152.5,142.9,9.6,0.06295081967213115
Manitoba,Goods-producing sector,15 to 24 years,2010,19.6,17.9,1.7,0.086734693877551
Manitoba,Goods-producing sector,15 to 24 years,2011,21.1,19.5,1.6,0.07582938388625593
Manitoba,Goods-producing sector,15 to 24 years,2012,19.5,17.8,1.7,0.08717948717948718
Manitoba,Goods-producing sector,15 to 24 years,2013,20.5,18.9,1.6,0.07804878048780488
Manitoba,Goods-producing sector,15 to 24 years,2014,21.3,19.4,1.9,0.0892018779342723
Manitoba,Goods-producing sector,15 to 24 years,2015,19.1,17.5,1.6,0.08376963350785341
Manitoba,Goods-producing sector,15 to 24 years,2016,20.1,18.2,1.8,0.08955223880597014
Manitoba,Goods-producing sector,15 to 24 years,2017,18.0,16.7,1.3,0.07222222222222223
Manitoba,Goods-producing sector,15 to 24 years,2018,18.8,17.3,1.5,0.07978723404255318
Manitoba,Goods-producing sector,15 to 24 years,2019,18.6,16.9,1.6,0.08602150537634408
Manitoba,Goods-producing sector,15 to 24 years,2020,15.6,14.0,1.6,0.10256410256410257
Manitoba,Goods-producing sector,25 to 54 years,2010,99.5,95.5,3.9,0.03919597989949749
Manitoba,Goods-producing sector,25 to 54 years,2011,98.1,94.4,3.6,0.03669724770642202
Manitoba,Goods-producing sector,25 to 54 years,2012,102.1,99.1,3.1,0.030362389813907938
Manitoba,Goods-producing sector,25 to 54 years,2013,101.0,97.5,3.6,0.03564356435643565
Manitoba,Goods-producing sector,25 to 54 years,2014,99.9,96.4,3.5,0.035035035035035036
Manitoba,Goods-producing sector,25 to 54 years,2015,101.6,97.3,4.3,0.04232283464566929
Manitoba,Goods-producing sector,25 to 54 years,2016,102.8,97.8,4.9,0.04766536964980545
Manitoba,Goods-producing sector,25 to 54 years,2017,105.6,102.1,3.5,0.03314393939393939
Manitoba,Goods-producing sector,25 to 54 years,2018,100.7,96.8,3.9,0.03872889771598808
Manitoba,Goods-producing sector,25 to 54 years,2019,106.2,102.4,3.8,0.035781544256120526
Manitoba,Goods-producing sector,25 to 54 years,2020,101.7,95.4,6.3,0.061946902654867256
Manitoba,Goods-producing sector,55 years and over,2010,28.7,27.5,1.1,0.038327526132404185
Manitoba,Goods-producing sector,55 years and over,2011,29.0,28.0,1.0,0.034482758620689655
Manitoba,Goods-producing sector,55 years and over,2012,26.9,26.0,0.9,0.033457249070631974
Manitoba,Goods-producing sector,55 years and over,2013,31.3,30.3,1.1,0.035143769968051124
Manitoba,Goods-producing sector,55 years and over,2014,30.8,29.8,1.0,0.032467532467532464
Manitoba,Goods-producing sector,55 years and over,2015,32.7,31.8,0.9,0.027522935779816512
Manitoba,Goods-producing sector,55 years and over,2016,36.6,35.4,1.2,0.032786885245901634
Manitoba,Goods-producing sector,55 years and over,2017,34.3,33.6,0.8,0.023323615160349857
Manitoba,Goods-producing sector,55 years and over,2018,36.8,35.6,1.2,0.03260869565217391
Manitoba,Goods-producing sector,55 years and over,2019,35.7,34.6,1.1,0.03081232492997199
Manitoba,Goods-producing sector,55 years and over,2020,35.3,33.5,1.7,0.0481586402266289
Manitoba,Services-producing sector,15 years and over,2010,484.0,466.5,17.5,0.03615702479338843
Manitoba,Services-producing sector,15 years and over,2011,486.7,470.1,16.6,0.03410725292788166
Manitoba,Services-producing sector,15 years and over,2012,492.5,476.1,16.4,0.0332994923857868
Manitoba,Services-producing sector,15 years and over,2013,491.6,475.8,15.8,0.03213995117982099
Manitoba,Services-producing sector,15 years and over,2014,493.0,477.5,15.5,0.03144016227180527
Manitoba,Services-producing sector,15 years and over,2015,502.8,486.1,16.7,0.03321400159108989
Manitoba,Services-producing sector,15 years and over,2016,495.7,479.4,16.3,0.03288279201129716
Manitoba,Services-producing sector,15 years and over,2017,504.6,489.5,15.2,0.030122869599682914
Manitoba,Services-producing sector,15 years and over,2018,516.3,499.3,17.0,0.03292659306604687
Manitoba,Services-producing sector,15 years and over,2019,517.7,501.4,16.3,0.031485416264245704
Manitoba,Services-producing sector,15 years and over,2020,519.0,488.0,31.0,0.05973025048169557
Manitoba,Services-producing sector,15 to 24 years,2010,86.9,80.7,6.2,0.0713463751438435
Manitoba,Services-producing sector,15 to 24 years,2011,85.1,79.6,5.6,0.06580493537015276
Manitoba,Services-producing sector,15 to 24 years,2012,87.7,82.6,5.2,0.059293044469783354
Manitoba,Services-producing sector,15 to 24 years,2013,87.6,82.4,5.2,0.05936073059360731
Manitoba,Services-producing sector,15 to 24 years,2014,85.4,80.6,4.8,0.05620608899297423
Manitoba,Services-producing sector,15 to 24 years,2015,85.8,80.4,5.4,0.06293706293706294
Manitoba,Services-producing sector,15 to 24 years,2016,83.6,78.4,5.2,0.06220095693779905
Manitoba,Services-producing sector,15 to 24 years,2017,87.3,82.5,4.8,0.054982817869415807
Manitoba,Services-producing sector,15 to 24 years,2018,89.0,83.7,5.3,0.05955056179775281
Manitoba,Services-producing sector,15 to 24 years,2019,88.5,83.6,4.9,0.055367231638418085
Manitoba,Services-producing sector,15 to 24 years,2020,85.7,75.8,9.9,0.11551925320886815
Manitoba,Services-producing sector,25 to 54 years,2010,312.8,303.2,9.6,0.030690537084398974
Manitoba,Services-producing sector,25 to 54 years,2011,313.9,304.9,9.0,0.028671551449506213
Manitoba,Services-producing sector,25 to 54 years,2012,312.5,303.6,8.8,0.02816
Manitoba,Services-producing sector,25 to 54 years,2013,310.8,302.5,8.3,0.026705276705276705
Manitoba,Services-producing sector,25 to 54 years,2014,315.5,307.2,8.4,0.026624405705229795
Manitoba,Services-producing sector,25 to 54 years,2015,317.5,308.3,9.2,0.028976377952755903
Manitoba,Services-producing sector,25 to 54 years,2016,315.6,306.9,8.7,0.02756653992395437
Manitoba,Services-producing sector,25 to 54 years,2017,318.8,310.8,8.0,0.025094102885821833
Manitoba,Services-producing sector,25 to 54 years,2018,325.2,315.9,9.3,0.028597785977859783
Manitoba,Services-producing sector,25 to 54 years,2019,324.0,315.2,8.9,0.02746913580246914
Manitoba,Services-producing sector,25 to 54 years,2020,328.2,311.5,16.7,0.05088360755636807
Manitoba,Services-producing sector,55 years and over,2010,84.3,82.6,1.6,0.018979833926453145
Manitoba,Services-producing sector,55 years and over,2011,87.6,85.6,2.0,0.022831050228310504
Manitoba,Services-producing sector,55 years and over,2012,92.3,89.9,2.5,0.027085590465872156
Manitoba,Services-producing sector,55 years and over,2013,93.2,90.9,2.3,0.02467811158798283
Manitoba,Services-producing sector,55 years and over,2014,92.1,89.8,2.3,0.0249728555917481
Manitoba,Services-producing sector,55 years and over,2015,99.6,97.4,2.1,0.021084337349397592
Manitoba,Services-producing sector,55 years and over,2016,96.6,94.2,2.4,0.02484472049689441
Manitoba,Services-producing sector,55 years and over,2017,98.6,96.2,2.4,0.02434077079107505
Manitoba,Services-producing sector,55 years and over,2018,102.2,99.6,2.5,0.02446183953033268
Manitoba,Services-producing sector,55 years and over,2019,105.1,102.6,2.5,0.02378686964795433
Manitoba,Services-producing sector,55 years and over,2020,105.1,100.7,4.4,0.041864890580399626
Manitoba,Unclassified industries,15 years and over (x 1000),2010,10.7,0.0,10.7,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2011,12.7,0.0,12.7,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2012,12.7,0.0,12.7,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2013,13.6,0.0,13.6,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2014,13.7,0.0,13.7,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2015,14.3,0.0,14.3,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2016,17.1,0.0,17.1,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2017,15.9,0.0,15.9,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2018,17.8,0.0,17.8,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2019,14.2,0.0,14.2,1.0
Manitoba,Unclassified industries,15 years and over (x 1000),2020,14.3,0.0,14.3,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2010,4.2,0.0,4.2,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2011,5.4,0.0,5.4,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2012,5.6,0.0,5.6,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2013,5.0,0.0,5.0,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2014,5.0,0.0,5.0,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2015,5.2,0.0,5.2,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2016,7.0,0.0,7.0,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2017,6.5,0.0,6.5,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2018,6.1,0.0,6.1,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2019,6.0,0.0,6.0,1.0
Manitoba,Unclassified industries,15 to 24 years (x 1000),2020,5.8,0.0,5.8,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2010,5.1,0.0,5.1,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2011,6.2,0.0,6.2,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2012,5.8,0.0,5.8,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2013,7.1,0.0,7.1,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2014,6.9,0.0,6.9,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2015,6.9,0.0,6.9,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2016,8.0,0.0,8.0,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2017,7.2,0.0,7.2,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2018,9.0,0.0,9.0,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2019,6.6,0.0,6.6,1.0
Manitoba,Unclassified industries,25 to 54 years (x 1000),2020,6.2,0.0,6.2,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2010,1.4,0.0,1.4,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2011,1.2,0.0,1.2,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2012,1.4,0.0,1.4,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2013,1.5,0.0,1.5,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2014,1.8,0.0,1.8,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2015,2.3,0.0,2.3,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2016,2.1,0.0,2.1,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2017,2.1,0.0,2.1,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2018,2.8,0.0,2.8,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2019,1.6,0.0,1.6,1.0
Manitoba,Unclassified industries,55 years and over (x 1000),2020,2.3,0.0,2.3,1.0
Saskatchewan,All industries,15 years and over,2010,560.2,530.7,29.5,0.0526597643698679
Saskatchewan,All industries,15 years and over,2011,563.0,535.0,28.0,0.0497335701598579
Saskatchewan,All industries,15 years and over,2012,574.0,546.6,27.5,0.04790940766550523
Saskatchewan,All industries,15 years and over,2013,584.7,560.6,24.0,0.04104669061056952
Saskatchewan,All industries,15 years and over,2014,586.5,563.6,22.8,0.03887468030690537
Saskatchewan,All industries,15 years and over,2015,592.9,562.7,30.3,0.05110473941642773
Saskatchewan,All industries,15 years and over,2016,595.8,557.8,37.9,0.06361195031889896
Saskatchewan,All industries,15 years and over,2017,595.4,557.6,37.8,0.06348673160900235
Saskatchewan,All industries,15 years and over,2018,597.4,560.3,37.2,0.06226983595580851
Saskatchewan,All industries,15 years and over,2019,604.5,570.9,33.6,0.055583126550868486
Saskatchewan,All industries,15 years and over,2020,593.9,544.1,49.8,0.08385250042094629
Saskatchewan,All industries,15 to 24 years,2010,96.6,87.7,8.8,0.09109730848861285
Saskatchewan,All industries,15 to 24 years,2011,95.7,86.1,9.6,0.10031347962382445
Saskatchewan,All industries,15 to 24 years,2012,96.8,87.9,8.9,0.09194214876033059
Saskatchewan,All industries,15 to 24 years,2013,96.1,89.1,7.0,0.07284079084287201
Saskatchewan,All industries,15 to 24 years,2014,92.3,85.4,6.9,0.07475622968580715
Saskatchewan,All industries,15 to 24 years,2015,92.7,83.9,8.8,0.09492988133764833
Saskatchewan,All industries,15 to 24 years,2016,90.1,79.7,10.4,0.11542730299667038
Saskatchewan,All industries,15 to 24 years,2017,87.5,77.4,10.1,0.11542857142857142
Saskatchewan,All industries,15 to 24 years,2018,86.3,76.4,10.0,0.11587485515643106
Saskatchewan,All industries,15 to 24 years,2019,87.3,77.3,10.0,0.11454753722794961
Saskatchewan,All industries,15 to 24 years,2020,85.4,70.5,15.0,0.1756440281030445
Saskatchewan,All industries,25 to 54 years,2010,357.4,340.8,16.6,0.04644655847789592
Saskatchewan,All industries,25 to 54 years,2011,358.1,343.3,14.8,0.04132923764311645
Saskatchewan,All industries,25 to 54 years,2012,362.5,347.8,14.7,0.04055172413793103
Saskatchewan,All industries,25 to 54 years,2013,367.4,354.1,13.3,0.0362003266194883
Saskatchewan,All industries,25 to 54 years,2014,369.9,357.5,12.4,0.033522573668559076
Saskatchewan,All industries,25 to 54 years,2015,376.3,359.3,17.0,0.0451767207015679
Saskatchewan,All industries,25 to 54 years,2016,377.9,356.5,21.3,0.05636411749139985
Saskatchewan,All industries,25 to 54 years,2017,377.3,356.0,21.3,0.05645375033130135
Saskatchewan,All industries,25 to 54 years,2018,377.7,356.9,20.8,0.05507016150383903
Saskatchewan,All industries,25 to 54 years,2019,380.8,362.4,18.4,0.04831932773109243
Saskatchewan,All industries,25 to 54 years,2020,377.8,351.0,26.8,0.07093700370566437
Saskatchewan,All industries,55 years and over,2010,106.2,102.2,4.1,0.03860640301318267
Saskatchewan,All industries,55 years and over,2011,109.3,105.6,3.6,0.032936870997255265
Saskatchewan,All industries,55 years and over,2012,114.7,110.9,3.9,0.03400174367916303
Saskatchewan,All industries,55 years and over,2013,121.1,117.5,3.7,0.030553261767134604
Saskatchewan,All industries,55 years and over,2014,124.2,120.7,3.5,0.02818035426731079
Saskatchewan,All industries,55 years and over,2015,124.0,119.5,4.5,0.036290322580645164
Saskatchewan,All industries,55 years and over,2016,127.8,121.6,6.2,0.048513302034428794
Saskatchewan,All industries,55 years and over,2017,130.7,124.2,6.5,0.049732211170619746
Saskatchewan,All industries,55 years and over,2018,133.4,127.0,6.4,0.047976011994003
Saskatchewan,All industries,55 years and over,2019,136.5,131.2,5.2,0.0380952380952381
Saskatchewan,All industries,55 years and over,2020,130.7,122.6,8.1,0.06197398622800306
Saskatchewan,Goods-producing sector,15 years and over,2010,154.0,147.3,6.7,0.04350649350649351
Saskatchewan,Goods-producing sector,15 years and over,2011,151.7,145.6,6.1,0.04021094264996704
Saskatchewan,Goods-producing sector,15 years and over,2012,156.2,150.6,5.6,0.03585147247119078
Saskatchewan,Goods-producing sector,15 years and over,2013,164.0,159.1,4.9,0.029878048780487807
Saskatchewan,Goods-producing sector,15 years and over,2014,170.9,165.4,5.5,0.03218256290228204
Saskatchewan,Goods-producing sector,15 years and over,2015,166.2,156.8,9.4,0.0565583634175692
Saskatchewan,Goods-producing sector,15 years and over,2016,161.0,151.2,9.9,0.061490683229813665
Saskatchewan,Goods-producing sector,15 years and over,2017,155.5,146.7,8.9,0.057234726688102894
Saskatchewan,Goods-producing sector,15 years and over,2018,152.4,144.5,7.9,0.05183727034120735
Saskatchewan,Goods-producing sector,15 years and over,2019,152.0,145.5,6.5,0.04276315789473684
Saskatchewan,Goods-producing sector,15 years and over,2020,144.6,133.7,10.8,0.07468879668049794
Saskatchewan,Goods-producing sector,15 to 24 years,2010,20.7,19.1,1.6,0.07729468599033817
Saskatchewan,Goods-producing sector,15 to 24 years,2011,20.9,19.1,1.8,0.0861244019138756
Saskatchewan,Goods-producing sector,15 to 24 years,2012,21.9,20.5,1.4,0.0639269406392694
Saskatchewan,Goods-producing sector,15 to 24 years,2013,23.2,22.1,1.1,0.04741379310344828
Saskatchewan,Goods-producing sector,15 to 24 years,2014,24.3,23.0,1.3,0.053497942386831275
Saskatchewan,Goods-producing sector,15 to 24 years,2015,20.7,18.9,1.8,0.08695652173913045
Saskatchewan,Goods-producing sector,15 to 24 years,2016,18.6,16.4,2.2,0.11827956989247312
Saskatchewan,Goods-producing sector,15 to 24 years,2017,17.5,16.0,1.5,0.08571428571428572
Saskatchewan,Goods-producing sector,15 to 24 years,2018,16.1,14.8,1.3,0.08074534161490683
Saskatchewan,Goods-producing sector,15 to 24 years,2019,14.5,13.4,1.1,0.07586206896551725
Saskatchewan,Goods-producing sector,15 to 24 years,2020,16.2,14.0,2.2,0.1358024691358025
Saskatchewan,Goods-producing sector,25 to 54 years,2010,99.2,95.1,4.1,0.04133064516129032
Saskatchewan,Goods-producing sector,25 to 54 years,2011,97.0,93.4,3.6,0.03711340206185567
Saskatchewan,Goods-producing sector,25 to 54 years,2012,99.4,96.0,3.4,0.034205231388329975
Saskatchewan,Goods-producing sector,25 to 54 years,2013,103.5,100.6,2.9,0.028019323671497582
Saskatchewan,Goods-producing sector,25 to 54 years,2014,104.2,101.1,3.1,0.029750479846449136
Saskatchewan,Goods-producing sector,25 to 54 years,2015,104.4,98.2,6.2,0.05938697318007663
Saskatchewan,Goods-producing sector,25 to 54 years,2016,102.1,96.2,6.0,0.058765915768854066
Saskatchewan,Goods-producing sector,25 to 54 years,2017,99.6,93.9,5.7,0.057228915662650606
Saskatchewan,Goods-producing sector,25 to 54 years,2018,95.4,90.4,4.9,0.051362683438155136
Saskatchewan,Goods-producing sector,25 to 54 years,2019,98.4,94.0,4.3,0.043699186991869914
Saskatchewan,Goods-producing sector,25 to 54 years,2020,92.1,85.2,6.9,0.0749185667752443
Saskatchewan,Goods-producing sector,55 years and over,2010,34.1,33.1,1.0,0.029325513196480937
Saskatchewan,Goods-producing sector,55 years and over,2011,33.9,33.1,0.8,0.023598820058997053
Saskatchewan,Goods-producing sector,55 years and over,2012,34.9,34.2,0.8,0.022922636103151865
Saskatchewan,Goods-producing sector,55 years and over,2013,37.4,36.4,0.9,0.024064171122994655
Saskatchewan,Goods-producing sector,55 years and over,2014,42.4,41.3,1.1,0.0259433962264151
Saskatchewan,Goods-producing sector,55 years and over,2015,41.0,39.6,1.4,0.03414634146341463
Saskatchewan,Goods-producing sector,55 years and over,2016,40.3,38.6,1.7,0.04218362282878412
Saskatchewan,Goods-producing sector,55 years and over,2017,38.4,36.7,1.7,0.044270833333333336
Saskatchewan,Goods-producing sector,55 years and over,2018,40.9,39.3,1.6,0.039119804400978
Saskatchewan,Goods-producing sector,55 years and over,2019,39.1,38.1,1.0,0.02557544757033248
Saskatchewan,Goods-producing sector,55 years and over,2020,36.3,34.6,1.7,0.046831955922865015
Saskatchewan,Services-producing sector,15 years and over,2010,397.3,383.4,13.9,0.034986156556758116
Saskatchewan,Services-producing sector,15 years and over,2011,401.1,389.4,11.6,0.028920468711044624
Saskatchewan,Services-producing sector,15 years and over,2012,408.9,396.0,13.0,0.031792614331132306
Saskatchewan,Services-producing sector,15 years and over,2013,412.9,401.5,11.4,0.027609590699927345
Saskatchewan,Services-producing sector,15 years and over,2014,409.1,398.2,10.8,0.026399413346370082
Saskatchewan,Services-producing sector,15 years and over,2015,418.0,405.9,12.2,0.029186602870813396
Saskatchewan,Services-producing sector,15 years and over,2016,423.3,406.6,16.7,0.039451925348452634
Saskatchewan,Services-producing sector,15 years and over,2017,425.7,410.9,14.8,0.03476626732440686
Saskatchewan,Services-producing sector,15 years and over,2018,430.5,415.7,14.7,0.03414634146341463
Saskatchewan,Services-producing sector,15 years and over,2019,438.6,425.4,13.2,0.030095759233926125
Saskatchewan,Services-producing sector,15 years and over,2020,437.2,410.4,26.8,0.06129917657822507
Saskatchewan,Services-producing sector,15 to 24 years,2010,73.2,68.6,4.6,0.0628415300546448
Saskatchewan,Services-producing sector,15 to 24 years,2011,71.3,67.0,4.3,0.06030855539971949
Saskatchewan,Services-producing sector,15 to 24 years,2012,72.1,67.4,4.7,0.06518723994452151
Saskatchewan,Services-producing sector,15 to 24 years,2013,70.5,67.0,3.6,0.05106382978723405
Saskatchewan,Services-producing sector,15 to 24 years,2014,65.6,62.4,3.2,0.04878048780487806
Saskatchewan,Services-producing sector,15 to 24 years,2015,68.8,64.9,3.9,0.05668604651162791
Saskatchewan,Services-producing sector,15 to 24 years,2016,68.0,63.3,4.7,0.06911764705882353
Saskatchewan,Services-producing sector,15 to 24 years,2017,65.5,61.4,4.1,0.06259541984732823
Saskatchewan,Services-producing sector,15 to 24 years,2018,65.5,61.6,3.9,0.059541984732824425
Saskatchewan,Services-producing sector,15 to 24 years,2019,67.9,63.9,4.0,0.0589101620029455
Saskatchewan,Services-producing sector,15 to 24 years,2020,64.6,56.5,8.1,0.12538699690402477
Saskatchewan,Services-producing sector,25 to 54 years,2010,253.2,245.7,7.5,0.02962085308056872
Saskatchewan,Services-producing sector,25 to 54 years,2011,255.7,249.9,5.8,0.02268283144309738
Saskatchewan,Services-producing sector,25 to 54 years,2012,258.4,251.8,6.5,0.02515479876160991
Saskatchewan,Services-producing sector,25 to 54 years,2013,259.7,253.5,6.2,0.023873700423565656
Saskatchewan,Services-producing sector,25 to 54 years,2014,262.6,256.4,6.1,0.023229246001523225
Saskatchewan,Services-producing sector,25 to 54 years,2015,267.2,261.1,6.1,0.02282934131736527
Saskatchewan,Services-producing sector,25 to 54 years,2016,269.6,260.4,9.3,0.03449554896142433
